decimalLongitude;decimalLatitude;datasetName;phylum;order;family;genus;scientificName;yearcollected;depth
-5.97324;54.920695;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.97324;54.920695;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.97324;54.920695;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.120723;55.102749;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.120723;55.102749;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.827067;54.73847;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.827067;54.73847;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.827067;54.73847;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.120723;55.102749;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.120723;55.102749;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.120723;55.102749;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.120723;55.102749;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.692315;54.376557;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.822246;54.828233;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.831861;54.648705;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.124926;55.012973;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.827067;54.73847;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-6.903852;55.112316;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.97324;54.920695;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.677077;54.645834;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.97324;54.920695;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.97324;54.920695;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.855439;54.199855;Marine Life Information Network (MarLIN) marine survey data (Professional);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
2;52;Macrobenthos from English waters between 2000-2002;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;30
-0.5;55.25;Macrobenthos from English waters between 2000-2002;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;59
1;51.5;Macrobenthos from English waters between 2000-2002;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;24
1;51.5;Macrobenthos from English waters between 2000-2002;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;24
1;51.5;Macrobenthos from English waters between 2000-2002;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;24
11.41;54.08;Historical benthic data from the southern Baltic Sea (1839-2001);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
11.38;54.13;Historical benthic data from the southern Baltic Sea (1839-2001);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
11.1;54.04;Historical benthic data from the southern Baltic Sea (1839-2001);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
11.1;54.04;Historical benthic data from the southern Baltic Sea (1839-2001);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
11.75;54.17;Historical benthic data from the southern Baltic Sea (1839-2001);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
11.75;54.17;Historical benthic data from the southern Baltic Sea (1839-2001);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
11.33;54.56;Historical benthic data from the southern Baltic Sea (1839-2001);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
11.55;54.32;Historical benthic data from the southern Baltic Sea (1839-2001);Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
9.858;55.6496;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.858;55.6496;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.5
9.858;55.6496;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.6
10.5864;56.6552;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.2
10.4952;55.7904;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;22.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.6
